image_path,cluster_label
/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648688858_912349010008_65281_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648299240_912349010008_29423_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648349096_912349010008_33755_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648849887_912349010008_81435_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648610099_912349010008_57313_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648061354_912349010008_11344_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648419793_912349010008_40060_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648568228_912349010008_53210_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648591018_912349010008_55396_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648199476_912349010008_20781_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648587048_912349010008_55012_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648308289_912349010008_30162_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/53/cell_1761648797067_912349010008_76169_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648589531_912349010008_55229_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648888001_912349010008_85260_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648122212_912349010008_15188_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648584222_912349010008_54717_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648619748_912349010008_58295_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648563038_912349010008_52683_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647697041_912349010008_91_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648538106_912349010008_50425_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647740752_912349010008_227_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648776689_912349010008_73978_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648093856_912349010008_13470_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647754900_912349010008_260_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648615584_912349010008_57865_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648116692_912349010008_14829_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647798682_912349010008_799_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648009144_912349010008_8680_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648607842_912349010008_57116_0000.png,2
